trtmnt,Year,Age,S_NoTr,S_BA,S_SDI,S_CCF,S_TpHt,S_QMD,S_Mer,S_SLgCft,S_SLgBft,R_NoTr,R_Mer,R_SLgCft,R_SLgBft,Aft_BA,Aft_SDI,Aft_CCF,Aft_TpHt, AftQMD,G_PYr,G_Accre,G_Mort,MAIMer,Fortyp,MAISS
ht4.a40,2000,16,254,57,98,85,28,6.4,1109,1027,6810,0,0,0,0,57,98,85,28,6.4,1,45,58,0.0,162,14
ht4.a40,2001,17,214,50,81,70,27,6.6,1089,1032,6873,0,0,0,0,50,81,70,27,6.6,1,55,0,0.0,162,14
ht4.a40,2002,18,213,55,89,77,28,6.9,1136,1074,7194,0,0,0,0,55,89,77,28,6.9,1,70,0,0.0,162,14
ht4.a40,2003,19,213,60,97,85,29,7.2,1205,1136,7603,0,0,0,0,60,97,85,29,7.2,1,48,0,0.0,162,13
ht4.a40,2004,20,212,66,108,95,30,7.5,1251,1179,7917,0,0,0,0,66,108,95,30,7.5,1,48,66,0.0,162,13
ht4.a40,2005,21,183,60,93,82,29,7.8,1228,1176,7942,0,0,0,0,60,93,82,29,7.8,1,52,0,0.0,162,14
ht4.a40,2006,22,183,65,100,88,30,8.0,1275,1221,8279,0,0,0,0,65,100,88,30,8.0,1,100,1,0.0,162,13
ht4.a40,2007,23,182,69,107,96,31,8.3,1372,1294,8791,0,0,0,0,69,107,96,31,8.3,1,77,1,0.0,162,13
ht4.a40,2008,24,182,75,117,105,32,8.7,1443,1366,9269,0,0,0,0,75,117,105,32,8.7,1,79,71,0.0,162,13
ht4.a40,2009,25,162,70,105,95,33,8.9,1443,1384,9417,0,0,0,0,70,105,95,33,8.9,1,179,1,0.0,162,13
ht4.a40,2010,26,162,75,111,102,34,9.2,1620,1511,10260,0,0,0,0,75,111,102,34,9.2,1,114,1,0.0,162,13
ht4.a40,2011,27,161,79,118,108,35,9.5,1726,1613,10944,0,0,0,0,79,118,108,35,9.5,1,105,1,0.0,162,13
ht4.a40,2012,28,161,84,126,117,36,9.8,1827,1714,11602,0,0,0,0,84,126,117,36,9.8,1,93,91,0.0,162,13
ht4.a40,2013,29,146,80,115,107,36,10.0,1827,1731,11699,0,0,0,0,80,115,107,36,10.0,1,85,1,0.0,162,13
ht4.a40,2014,30,146,84,121,114,37,10.3,1910,1820,12253,0,0,0,0,84,121,114,37,10.3,1,99,1,0.0,162,13
ht4.a40,2015,31,146,88,127,120,38,10.5,2008,1911,12825,0,0,0,0,88,127,120,38,10.5,1,112,1,0.0,162,13
ht4.a40,2016,32,146,93,134,129,39,10.8,2115,2014,13482,0,0,0,0,93,134,129,39,10.8,1,91,97,0.0,162,13
ht4.a40,2017,33,135,89,125,121,40,11.0,2105,2023,13521,0,0,0,0,89,125,121,40,11.0,1,100,1,0.0,162,13
ht4.a40,2018,34,135,93,131,127,41,11.3,2202,2122,14154,0,0,0,0,93,131,127,41,11.3,1,109,1,0.0,162,13
ht4.a40,2019,35,134,98,136,133,42,11.5,2309,2232,14824,0,0,0,0,98,136,133,42,11.5,1,115,1,0.0,162,13
ht4.a40,2020,36,134,102,143,141,43,11.8,2420,2338,15485,0,0,0,0,102,143,141,43,11.8,1,101,108,0.0,162,13
ht4.a40,2021,37,125,98,134,132,44,12.0,2411,2339,15482,0,0,0,0,98,134,132,44,12.0,1,106,2,0.0,162,13
ht4.a40,2022,38,125,102,139,138,45,12.2,2513,2443,16153,0,0,0,0,102,139,138,45,12.2,1,105,2,0.0,162,13
ht4.a40,2023,39,125,105,143,144,46,12.5,2616,2547,16802,0,0,0,0,105,143,144,46,12.5,1,104,2,0.0,162,13
ht4.a40,2024,40,124,109,149,150,47,12.7,2717,2651,17470,0,0,0,0,109,149,150,47,12.7,0,0,0,0.0,162,13
ht4.a40,1984,0,285,105,192,211,74,8.2,2506,1665,8892,278,1928,1095,5510,16,22,24,87,20.0,1,25,61,0.0,404,12
ht4.a40,1985,1,163,14,19,21,14,4.0,543,538,3249,0,0,0,0,14,19,21,14,4.0,1,26,0,0.0,404,34
ht4.a40,1986,2,775,15,21,22,16,1.9,568,563,3427,0,0,0,0,15,21,22,16,1.9,1,25,0,0.0,162,32
ht4.a40,1987,3,773,16,22,22,18,1.9,593,588,3601,0,0,0,0,16,22,22,18,1.9,1,26,0,0.0,162,14
ht4.a40,1988,4,772,17,25,24,19,2.0,618,614,3781,0,0,0,0,17,25,24,19,2.0,1,24,20,0.0,162,34
ht4.a40,1989,5,448,18,28,26,19,2.7,622,617,3828,0,0,0,0,18,28,26,19,2.7,1,26,0,0.0,162,34
ht4.a40,1990,6,448,20,32,29,20,2.8,647,643,4007,0,0,0,0,20,32,29,20,2.8,1,28,0,0.0,162,34
ht4.a40,1991,7,447,26,51,43,21,3.3,674,670,4201,0,0,0,0,26,51,43,21,3.3,1,26,0,0.0,162,34
ht4.a40,1992,8,446,31,63,54,22,3.5,700,694,4374,0,0,0,0,31,63,54,22,3.5,1,26,21,0.0,162,34
ht4.a40,1993,9,339,26,46,40,21,3.7,706,699,4429,0,0,0,0,26,46,40,21,3.7,1,35,0,0.0,162,34
ht4.a40,1994,10,339,28,51,45,22,3.9,740,723,4598,0,0,0,0,28,51,45,22,3.9,1,28,0,0.0,162,34
ht4.a40,1995,11,338,33,64,55,22,4.3,767,745,4761,0,0,0,0,33,64,55,22,4.3,1,65,0,0.0,162,34
ht4.a40,1996,12,338,39,77,67,23,4.6,832,768,4924,0,0,0,0,39,77,67,23,4.6,1,27,44,0.0,162,34
ht4.a40,1997,13,280,35,62,54,23,4.8,816,771,4964,0,0,0,0,35,62,54,23,4.8,1,23,0,0.0,162,14
ht4.a40,1998,14,279,39,69,61,23,5.0,838,793,5121,0,0,0,0,39,69,61,23,5.0,1,26,0,0.0,162,14
ht4.a40,1999,15,279,43,78,70,24,5.3,863,814,5273,0,0,0,0,43,78,70,24,5.3,1,29,0,0.0,162,24
ht4.a40,2000,16,279,48,89,80,25,5.6,892,835,5430,0,0,0,0,48,89,80,25,5.6,1,26,35,0.0,162,24
ht4.a40,2001,17,239,44,76,69,25,5.8,883,836,5450,0,0,0,0,44,76,69,25,5.8,1,27,0,0.0,162,24
ht4.a40,2002,18,239,48,84,76,26,6.1,910,856,5598,0,0,0,0,48,84,76,26,6.1,1,27,0,0.0,162,14
ht4.a40,2003,19,238,53,92,85,27,6.4,936,878,5757,0,0,0,0,53,92,85,27,6.4,1,43,0,0.0,162,14
ht4.a40,2004,20,238,58,101,94,28,6.7,976,903,5932,0,0,0,0,58,101,94,28,6.7,1,59,34,0.0,162,14
ht4.a40,2005,21,210,54,91,86,28,6.9,994,914,6023,0,0,0,0,54,91,86,28,6.9,1,47,0,0.0,162,14
ht4.a40,2006,22,210,58,97,93,29,7.1,1030,948,6254,0,0,0,0,58,97,93,29,7.1,1,75,0,0.0,162,14
ht4.a40,2007,23,209,62,104,101,30,7.4,1093,1012,6664,0,0,0,0,62,104,101,30,7.4,1,49,0,0.0,162,13
ht4.a40,2008,24,209,67,113,110,32,7.7,1137,1056,6934,0,0,0,0,67,113,110,32,7.7,1,192,40,0.0,162,13
ht4.a40,2009,25,190,64,105,103,32,7.9,1289,1157,7578,0,0,0,0,64,105,103,32,7.9,1,108,1,0.0,162,13
ht4.a40,2010,26,189,69,111,111,33,8.2,1392,1257,8185,0,0,0,0,69,111,111,33,8.2,1,81,1,0.0,162,13
ht4.a40,2011,27,189,73,117,119,34,8.4,1471,1339,8654,0,0,0,0,73,117,119,34,8.4,1,81,1,0.0,162,13
ht4.a40,2012,28,189,77,124,127,36,8.7,1547,1411,9047,0,0,0,0,77,124,127,36,8.7,1,65,64,0.0,162,13
ht4.a40,2013,29,176,75,119,122,36,8.8,1548,1423,9089,0,0,0,0,75,119,122,36,8.8,1,73,1,0.0,162,13
ht4.a40,2014,30,176,79,124,130,37,9.1,1612,1494,9498,0,0,0,0,79,124,130,37,9.1,1,120,1,0.0,162,13
ht4.a40,2015,31,176,83,130,138,39,9.3,1731,1596,10101,0,0,0,0,83,130,138,39,9.3,1,99,1,0.0,162,13
